user_id,user_name,persona_title,scenario_key,program_slug,program_name,program_category,jurisdiction_level,jurisdiction_code,eligibility_status,decision_certainty,matched_reasons,failed_reasons,missing_facts
syn-048,Synthetic User 048,Older senior on a fixed income,senior_fixed_income,social-security-disability-insurance-for-child-with-disabilities,Social Security disability insurance for child with disabilities,disability,federal,federal,possibly_eligible,70,,The applicant is at least 18 years; The applicant has a disability or impairment; The applicant is unable to work for a year or more because of a disability,Your marital status; Are you a U.S. citizen or an eligible non-citizen?; Are you the child or spouse of a person who is receiving retirement or disability benefits?
syn-048,Synthetic User 048,Older senior on a fixed income,senior_fixed_income,social-security-disability-insurance,Social Security Disability Insurance,disability,federal,federal,possibly_eligible,80,You worked and paid Social Security taxes on your earnings,The applicant has a disability or impairment; The applicant is unable to work for a year or more because of a disability,Are you a U.S. citizen or an eligible non-citizen?
syn-048,Synthetic User 048,Older senior on a fixed income,senior_fixed_income,financial-assistance-and-social-services-fass,Financial Assistance and Social Services (FASS),cash,federal,federal,possibly_eligible,72,The applicant has limited income and resources,,Are you an American Indian or Alaska Native?
syn-048,Synthetic User 048,Older senior on a fixed income,senior_fixed_income,thrift-savings-plan-tsp,Thrift Savings Plan (TSP),retirement,federal,federal,possibly_eligible,79,The applicant worked and paid Social Security taxes,The applicant is over 60 years; The applicant served in the active military,Are you a U.S. citizen or an eligible non-citizen?
syn-048,Synthetic User 048,Older senior on a fixed income,senior_fixed_income,retirement-benefits-for-parents,Retirement benefits for parents,retirement,federal,federal,possibly_eligible,54,,,"Your marital status; Are you a U.S. citizen or an eligible non-citizen?; Are you caring for the child of someone who is retired, has a disability, or has died?"
syn-048,Synthetic User 048,Older senior on a fixed income,senior_fixed_income,medicare-savings-programs-msp,Medicare Savings Programs (MSP),health,federal,federal,possibly_eligible,88,The applicant has limited income and resources,The applicant is at least 65 years; The applicant has a disability or impairment,
syn-048,Synthetic User 048,Older senior on a fixed income,senior_fixed_income,veteran-s-pension,Veteran's pension,disability,federal,federal,possibly_eligible,79,The applicant has limited income and resources,The applicant is at least 65 years; The applicant served in the active military,What is the status of your military service?
syn-048,Synthetic User 048,Older senior on a fixed income,senior_fixed_income,supplemental-security-income-ssi-for-adults,Supplemental Security Income (SSI) for adults,disability,federal,federal,possibly_eligible,76,The applicant has limited income and resources,The applicant is at least 65 years,Are you a U.S. citizen or an eligible non-citizen?
syn-048,Synthetic User 048,Older senior on a fixed income,senior_fixed_income,retirement-benefits,Retirement benefits,retirement,federal,federal,possibly_eligible,76,The applicant worked and paid Social Security taxes,The applicant is at least 62 years,Are you a U.S. citizen or an eligible non-citizen?
syn-048,Synthetic User 048,Older senior on a fixed income,senior_fixed_income,veterans-burial-allowance,Veterans burial allowance,survivor,federal,federal,possibly_eligible,53,,,"Deceased's date of death; Did the deceased actively serve in the U.S. military?; If the deceased served in the military, what was their service status?; If the deceased served in the miltiary, which military option best applies to their death?"
syn-048,Synthetic User 048,Older senior on a fixed income,senior_fixed_income,survivors-pension-for-spouse,Survivors pension for spouse,survivor,federal,federal,possibly_eligible,54,,,"Did the deceased actively serve in the U.S. military?; If the deceased served in the military, what was their service status?; Your marital status; Applicant's relationship to the deceased"
syn-048,Synthetic User 048,Older senior on a fixed income,senior_fixed_income,survivors-pension-for-child-with-disabilities,Survivors pension for child with disabilities,survivor,federal,federal,possibly_eligible,60,,The applicant is under 18 years,"Did the deceased actively serve in the U.S. military?; If the deceased served in the military, what was their service status?; Your marital status; Applicant's relationship to the deceased"
syn-048,Synthetic User 048,Older senior on a fixed income,senior_fixed_income,dependency-and-indemnity-compensation-dic,Dependency and Indemnity Compensation (DIC),veteran,federal,federal,possibly_eligible,54,,,"Did the deceased actively serve in the U.S. military?; If the deceased served in the military, what was their service status?; If the deceased served in the miltiary, which military option best applies to their death?; Applicant's relationship to the deceased"
syn-048,Synthetic User 048,Older senior on a fixed income,senior_fixed_income,burial-benefits,Burial benefits,cash,federal,federal,possibly_eligible,54,,,"Did the deceased actively serve in the U.S. military?; If the deceased served in the military, what was their service status?; If the deceased served in the miltiary, which military option best applies to their death?; Applicant's relationship to the deceased"
syn-048,Synthetic User 048,Older senior on a fixed income,senior_fixed_income,lump-sum-death-benefit,Lump-sum death benefit,survivor,federal,federal,possibly_eligible,53,,,Did the deceased ever work and pay U.S. Social Security taxes?; Deceased's date of death; Are you a U.S. citizen or an eligible non-citizen?; Applicant's relationship to the deceased
syn-048,Synthetic User 048,Older senior on a fixed income,senior_fixed_income,additional-disability-benefits-for-veterans,Additional disability benefits for veterans,disability,federal,federal,possibly_eligible,80,,The applicant has a disability or impairment; The applicant served in the active military; The applicant’s disability was caused or made worse by their active-duty military service,What is the status of your military service?
syn-048,Synthetic User 048,Older senior on a fixed income,senior_fixed_income,financial-assistance-and-social-services-fass-burial-assistance,Financial Assistance and Social Services (FASS) - Burial assistance,survivor,federal,federal,possibly_eligible,54,,,Was the deceased an American Indian or Alaska Native?
